updatedAt,log_return
2023-10-10,0.35309945
2023-10-11,0.32267218
2023-10-12,0.3145275
2023-10-13,0.31391946
2023-10-14,0.31079047
2023-10-15,0.30878157
2023-10-16,0.32397485
2023-10-17,0.33162361
2023-10-18,0.32973094
2023-10-19,0.32946314
2023-10-20,0.33800499
2023-10-21,0.33121022
2023-10-22,0.33781896
2023-10-23,0.39206072
2023-10-24,0.39060451
2023-10-25,0.39071751
2023-10-26,0.39122362
2023-10-27,0.39567606
2023-10-28,0.38100998
2023-10-29,0.38121253
2023-10-30,0.38170265
2023-10-31,0.36218014
2023-11-01,0.33140883
2023-11-02,0.34554313
2023-11-03,0.3482067
2023-11-04,0.33755022
2023-11-05,0.33689719
2023-11-06,0.33429602
2023-11-07,0.33610354
2023-11-08,0.30827728
2023-11-09,0.48378803
2023-11-10,0.4936238
2023-11-11,0.49067785
2023-11-12,0.49285852
2023-11-13,0.49252165
2023-11-14,0.51773811
2023-11-15,0.52553465
2023-11-16,0.55172556
2023-11-17,0.55164188
2023-11-18,0.55181159
2023-11-19,0.55236634
2023-11-20,0.5517482
2023-11-21,0.57622008
2023-11-22,0.58140492
2023-11-23,0.58137058
2023-11-24,0.58139336
2023-11-25,0.58127979
2023-11-26,0.58043444
2023-11-27,0.58496693
2023-11-28,0.58507273
2023-11-29,0.58690217
2023-11-30,0.58741002
2023-12-01,0.5875791
2023-12-02,0.58796242
2023-12-03,0.58697887
2023-12-04,0.58902785
2023-12-05,0.58983913
2023-12-06,0.60058971
2023-12-07,0.62166185
2023-12-08,0.62168172
2023-12-09,0.48917821
2023-12-10,0.48191374
2023-12-11,0.52159694
2023-12-12,0.5229518
2023-12-13,0.52934556
2023-12-14,0.51363744
2023-12-15,0.52453228
2023-12-16,0.4919385
2023-12-17,0.49604467
2023-12-18,0.49641796
2023-12-19,0.49616292
2023-12-20,0.49683471
2023-12-21,0.47068482
2023-12-22,0.43836184
2023-12-23,0.43975738
2023-12-24,0.44632214
2023-12-25,0.44629534
2023-12-26,0.44957604
2023-12-27,0.49073452
2023-12-28,0.49490889
2023-12-29,0.49971426
2023-12-30,0.49977049
2023-12-31,0.49795741
2024-01-01,0.49312753
2024-01-02,0.49181974
2024-01-03,0.53559212
2024-01-04,0.53748141
2024-01-05,0.52929635
2024-01-06,0.49555202
2024-01-07,0.49599986
2024-01-08,0.52512207
2024-01-09,0.52522666
2024-01-10,0.5845595
2024-01-11,0.58283415
